date,open,high,low,close,epoch_sec,volume,date,market_date,ema_120,ema_120_trend,ema_120_trend_change,amplitude_hl,amplitude_hl_ema10,amplitude_oc_ema10,diff,diff_sma,diff_sma_trend,local_min,local_max,price_times_volume,vwap
2022-03-15 14:25:00,13442.25,13449.75,13432.5,13437.5,1647372300,1635,2022-03-15 14:25:00,2022-03-15,13253.91587039866,132.8974009918842,4.4075416182136,17.25,26.55683110344237,13.382107837980046,-4.75,13.9,0.20000000000000107,,,21970312.5,13214.646695912836
2022-03-15 14:30:00,13437.0,13476.75,13437.0,13454.0,1647372600,2687,2022-03-15 14:30:00,2022-03-15,13257.22304609455,138.00776522496946,5.1103642330852495,39.75,28.955589084634667,14.039906412892766,17.0,15.25,1.3499999999999996,,,36150898.0,13216.151622293253
2022-03-15 14:35:00,13453.25,13459.5,13443.0,13456.5,1647372900,1849,2022-03-15 14:35:00,2022-03-15,13260.5168800434,142.6457936034999,4.638028378530436,16.5,26.690936523792,12.078105246912262,3.25,15.5,0.25,,,24881068.5,13217.187029801471
2022-03-15 14:40:00,13458.75,13464.25,13437.0,13448.5,1647373200,2079,2022-03-15 14:40:00,2022-03-15,13263.624039050947,146.02420699114418,3.3784133876442866,27.25,26.79258442855709,11.745722474746396,-10.25,9.55,-5.949999999999999,,,27959431.5,13218.302066378226
2022-03-15 14:45:00,13450.0,13465.25,13431.25,13458.75,1647373500,1956,2022-03-15 14:45:00,2022-03-15,13266.849261545973,149.69432950817483,3.6701225170306486,34.0,28.103023623364894,11.201045661156142,8.75,8.8,-0.75,,,26325315.0,13219.387640164157
2022-03-15 14:50:00,13456.25,13489.0,13455.75,13468.25,1647373800,2742,2022-03-15 14:50:00,2022-03-15,13270.17819937166,153.56452719778807,3.870197689613235,33.25,29.03883751002582,11.34631008640048,12.0,10.25,1.4499999999999993,,13489.0,36929941.5,13220.95279069874
2022-03-15 14:55:00,13468.5,13471.5,13438.5,13457.25,1647374100,3637,2022-03-15 14:55:00,2022-03-15,13273.270295249813,155.99774140198,2.433214204191927,33.0,29.75904887183931,11.328799161600394,-11.25,9.1,-1.1500000000000004,,,48944018.25,13222.907685824835
2022-03-15 15:00:00,13456.5,13465.0,13443.0,13447.5,1647374400,1827,2022-03-15 15:00:00,2022-03-15,13276.150125080394,157.22591208339009,1.2281706814100914,22.0,28.34831271332307,10.905381132218503,-9.0,10.25,1.1500000000000004,,,24568582.5,13223.837195434116
2022-03-15 15:05:00,13445.75,13452.0,13438.25,13442.5,1647374700,942,2022-03-15 15:05:00,2022-03-15,13278.899709789808,157.73586233353424,0.5099502501441577,13.75,25.694074038173422,9.51349365363332,-3.25,8.85,-1.4000000000000004,,,12662835.0,13224.30280352178
2022-03-15 15:10:00,13442.25,13447.75,13435.5,13435.5,1647375000,406,2022-03-15 15:10:00,2022-03-15,13281.488144338737,157.43794179975256,-0.29792053378167793,12.25,23.24969694032371,9.011040262063625,-6.75,8.45,-0.40000000000000036,,,5454813.0,13224.496450397022
2022-03-15 15:15:00,13436.5,13451.75,13435.5,13446.0,1647375300,225,2022-03-15 15:15:00,2022-03-15,13284.207348564543,157.78631857060893,0.3483767708563619,16.25,21.97702476935576,9.09994203259751,9.5,7.95,-0.4999999999999991,,,3025350.0,13224.608946867078
2022-03-15 15:20:00,13448.0,13452.75,13446.75,13449.75,1647375600,96,2022-03-15 15:20:00,2022-03-15,13286.94359073703,158.18792582599784,0.4016072553889103,6.0,19.072111174927443,7.7635889357616,1.75,6.05,-1.9000000000000004,,,1291176.0,13224.65772301672
2022-03-15 15:25:00,13448.25,13450.0,13444.5,13446.0,1647375900,101,2022-03-15 15:25:00,2022-03-15,13289.572622295096,158.04708197631032,-0.1408438496875135,5.5,16.604454597667907,6.761118220168582,-2.25,4.7,-1.3499999999999996,,,1358046.0,13224.708162236191
2022-03-15 15:30:00,13446.0,13449.5,13440.5,13446.0,1647376200,124,2022-03-15 15:30:00,2022-03-15,13292.158198786086,157.71065951531858,-0.33642246099174145,9.0,15.221826489001014,5.531823998319749,0.0,4.05,-0.6500000000000004,,,1667304.0,13224.770056186871
2022-03-15 15:35:00,13446.5,13455.75,13445.25,13455.75,1647376500,74,2022-03-15 15:35:00,2022-03-15,13294.862195500365,157.96483111406386,0.2541715987452733,10.5,14.36331258190992,6.207855998625249,9.25,4.55,0.5,,,995725.5,13224.808603546106
2022-03-15 15:40:00,13453.0,13458.0,13449.75,13454.0,1647376800,80,2022-03-15 15:40:00,2022-03-15,13297.492572434243,157.84823883019934,-0.11659228386452014,8.25,13.251801203380843,5.260973089784295,1.0,2.85,-1.6999999999999997,,,1076320.0,13224.84994622274
2022-03-15 15:45:00,13455.0,13458.0,13449.0,13456.5,1647377100,82,2022-03-15 15:45:00,2022-03-15,13300.120794377479,157.73071617358508,-0.11752265661425554,9.0,12.47874643912978,4.577159800732605,1.5,2.8,-0.050000000000000266,,,1103433.0,13224.89276914094
2022-03-15 15:50:00,13456.5,13456.5,13451.25,13451.75,1647377400,136,2022-03-15 15:50:00,2022-03-15,13302.627062239008,157.0420939005777,-0.6886222730073825,5.25,11.164428904742548,4.608585291508494,-4.75,3.3,0.5,,,1829438.0,13224.962301730395
2022-03-15 15:55:00,13450.25,13453.5,13444.5,13449.25,1647377700,342,2022-03-15 15:55:00,2022-03-15,13305.050581871421,156.0146798388178,-1.0274140617598846,9.0,10.77089637660754,3.9524788748705864,-1.0,3.5,0.20000000000000018,,,4599643.5,13225.135042089287
2022-03-15 17:00:00,13443.5,13470.0,13391.75,13449.25,1647381600,251,2022-03-15 17:00:00,2022-03-16,13307.434043328092,154.878781985465,-1.135897853352816,78.25,23.039824308133444,4.279300897621389,5.75,2.8,-0.7000000000000002,13391.75,13470.0,3375761.75,13449.25
2022-03-15 17:05:00,13448.75,13448.75,13438.0,13440.75,1647381900,99,2022-03-15 17:05:00,2022-03-16,13309.637612859859,152.9774703978391,-1.9013115876258837,10.75,20.805310797563727,4.955791643508409,-8.0,4.2,1.4000000000000004,,,1330634.25,13446.845714285715
2022-03-15 17:10:00,13438.75,13443.0,13430.5,13442.0,1647382200,172,2022-03-15 17:10:00,2022-03-16,13311.825420911762,151.15323909307102,-1.824231304768091,12.5,19.29525428891578,4.645647708325062,3.25,4.55,0.34999999999999964,,,2312024.0,13445.249042145593
2022-03-15 17:15:00,13440.75,13448.5,13440.75,13447.5,1647382500,78,2022-03-15 17:15:00,2022-03-16,13314.067975938015,149.73554189058416,-1.4176972024868633,7.75,17.196117145476546,5.0282572159023236,6.75,4.95,0.40000000000000036,,,1048905.0,13445.541666666666
2022-03-15 17:20:00,13447.5,13448.75,13441.5,13441.5,1647382800,67,2022-03-15 17:20:00,2022-03-16,13316.174290385321,147.78275530851175,-1.952786582072406,7.25,15.387732209935356,5.204937722101901,-6.0,5.95,1.0,,,900580.5,13445.13568215892
2022-03-15 17:25:00,13440.75,13446.0,13440.75,13441.75,1647383100,71,2022-03-15 17:25:00,2022-03-16,13318.2499219492,145.8401411278948,-1.9426141806169426,5.25,13.54450817176529,4.4404035908106465,1.0,5.0,-0.9500000000000002,,,954364.25,13444.809959349594
2022-03-15 17:30:00,13441.75,13445.25,13440.0,13440.75,1647383400,64,2022-03-15 17:30:00,2022-03-16,13320.274716627726,143.81095250744514,-2.0291886204496734,5.25,12.036415776898874,3.814875665208711,-1.0,3.6,-1.4,,,860208.0,13444.485972568578
2022-03-15 17:35:00,13442.0,13443.75,13436.5,13440.75,1647383700,80,2022-03-15 17:35:00,2022-03-16,13322.266043625616,141.78479281680026,-2.0261596906448744,7.25,11.16615836291726,3.3485346351707634,-1.25,3.2,-0.3999999999999999,,,1075260.0,13444.147108843537
2022-03-15 17:40:00,13440.0,13443.0,13438.0,13441.25,1647384000,34,2022-03-15 17:40:00,2022-03-16,13324.232720590482,139.8033917442177,-1.981401072582571,5.0,10.045038660568668,2.966982883321534,1.25,2.1,-1.1,,,457002.5,13444.039574235809
2022-03-15 17:45:00,13440.0,13443.5,13440.0,13442.25,1647384300,44,2022-03-15 17:45:00,2022-03-16,13326.183419423698,137.90444685078444,-1.898944893433253,3.5,8.855031631374365,2.836622359081255,2.25,1.35,-0.75,,,591459.0,13443.957552083333
2022-03-15 17:50:00,13441.25,13446.25,13440.75,13445.25,1647384600,60,2022-03-15 17:50:00,2022-03-16,13328.151462077853,136.2399741364935,-1.6644727142909517,5.5,8.245025880215389,3.048145566521027,4.0,1.95,0.5999999999999999,,,806715.0,13444.033578431372
2022-03-15 17:55:00,13444.0,13444.0,13438.0,13442.0,1647384900,59,2022-03-15 17:55:00,2022-03-16,13330.033256093095,134.29811571812644,-1.9418584183670475,6.0,7.836839356539864,2.8575736453353855,-2.0,2.15,0.19999999999999996,,,793078.0,13443.922381835033
2022-03-15 18:00:00,13443.0,13445.25,13440.0,13440.75,1647385200,98,2022-03-15 18:00:00,2022-03-16,13331.863284918003,132.26520366723608,-2.03291205089036,5.25,7.36650492807807,2.747105709819861,-2.25,2.35,0.20000000000000018,,,1317193.5,13443.65824129142
2022-03-15 18:05:00,13439.5,13440.75,13436.0,13437.75,1647385500,87,2022-03-15 18:05:00,2022-03-16,13333.613478555722,130.0149090893994,-2.2502945778366836,4.75,6.890776759336603,2.5658137625798862,-1.75,2.45,0.10000000000000009,,,1169084.25,13443.25158227848
2022-03-15 18:10:00,13439.0,13439.0,13434.25,13434.25,1647385800,80,2022-03-15 18:10:00,2022-03-16,13335.276892133314,127.53156499158236,-2.4833440978170387,4.75,6.501544621275403,2.9629385330199067,-4.75,2.95,0.5,13434.25,,1074740.0,13442.715773809523
2022-03-15 18:15:00,13435.25,13445.75,13434.75,13442.75,1647386100,119,2022-03-15 18:15:00,2022-03-16,13337.053307139375,125.78477522110579,-1.7467897704765676,11.0,7.31944559922533,3.78785879974356,7.5,3.65,0.6999999999999997,,,1599687.25,13442.718557758031
2022-03-15 18:20:00,13443.5,13452.25,13441.5,13449.75,1647386400,136,2022-03-15 18:20:00,2022-03-16,13338.91606239327,124.58870821195578,-1.1960670091500134,10.75,7.943182763002542,4.235520836153822,6.25,4.5,0.8500000000000001,,,1829166.0,13443.31660412758
2022-03-15 18:25:00,13448.5,13450.5,13441.5,13444.25,1647386700,71,2022-03-15 18:25:00,2022-03-16,13340.657119213216,122.90904201794204,-1.679666194013734,9.0,8.135331351547535,4.2381534113985815,-4.25,4.9,0.40000000000000036,,,954541.75,13443.35628742515
2022-03-15 18:30:00,13444.5,13444.5,13435.75,13439.75,1647387000,76,2022-03-15 18:30:00,2022-03-16,13342.295018069195,120.87271721097108,-2.036324806970967,8.75,8.247089287629802,4.33121642750793,-4.75,5.5,0.5999999999999996,,,1021421.0,13443.199312714776
2022-03-15 18:35:00,13440.5,13486.0,13438.0,13467.0,1647387300,642,2022-03-15 18:35:00,2022-03-16,13344.356257439953,121.01439923889716,0.14168202792608042,48.0,15.474891235333473,8.361904349779216,26.5,9.85,4.35,,13486.0,8645814.0,13449.597989949749
2022-03-15 18:40:00,13467.25,13474.75,13467.0,13472.25,1647387600,234,2022-03-15 18:40:00,2022-03-16,13346.47020359797,121.3956310119478,0.3812317730506436,7.75,14.070365556181933,7.750649013455722,5.0,9.35,-0.5,,,3152506.5,13451.619565217392
2022-03-15 18:45:00,13473.75,13476.25,13465.25,13469.25,1647387900,190,2022-03-15 18:45:00,2022-03-16,13348.499621720317,121.3440107933666,-0.051620218581192034,11.0,13.512117273239763,7.159621920100136,-4.5,9.0,-0.34999999999999964,,,2559157.5,13452.81081081081
2022-03-15 18:50:00,13467.0,13467.0,13452.5,13454.75,1647388200,275,2022-03-15 18:50:00,2022-03-16,13350.25582631998,119.99602382429882,-1.3479869690677901,14.5,13.691732314468897,8.085145207354657,-12.25,10.6,1.5999999999999996,,,3700056.25,13452.983560090703
2022-03-15 18:55:00,13455.0,13460.75,13449.75,13456.5,1647388500,208,2022-03-15 18:55:00,2022-03-16,13352.011928364278,118.75538764921268,-1.2406361750861379,11.0,13.202326439110916,6.887846078744719,1.5,9.95,-0.6500000000000004,,,2798952.0,13453.205538694992
2022-03-15 19:00:00,13456.25,13462.0,13445.0,13448.0,1647388800,394,2022-03-15 19:00:00,2022-03-16,13353.598508060737,116.80707599241671,-1.9483116567959655,17.0,13.89281254109075,7.135510428063861,-8.25,6.3,-3.6499999999999995,,,5298512.0,13452.649566278124
2022-03-15 19:05:00,13448.25,13460.25,13446.0,13458.75,1647389100,226,2022-03-15 19:05:00,2022-03-16,13355.336549249816,115.7355859730381,-1.071490019378615,14.25,13.957755715437887,7.747235804779523,10.5,7.4,1.1000000000000005,,,3041677.5,13453.001724137932
2022-03-15 19:10:00,13458.75,13463.0,13453.25,13453.25,1647389400,231,2022-03-15 19:10:00,2022-03-16,13356.954953394446,114.18034282363935,-1.5552431493987484,9.75,13.192709221721907,7.338647476637791,-5.5,7.6,0.1999999999999993,,,3107700.75,13453.015557163531
2022-03-15 19:15:00,13453.0,13453.0,13434.0,13440.0,1647389700,551,2022-03-15 19:15:00,2022-03-16,13358.327598792885,111.57970749431743,-2.6006353293219178,19.0,14.248580272317923,8.367984299067285,-13.0,7.75,0.15000000000000036,,,7405440.0,13451.488716201831
2022-03-15 19:20:00,13437.75,13440.0,13420.25,13431.75,1647390000,723,2022-03-15 19:20:00,2022-03-16,13359.541192201266,108.43003551867073,-3.1496719756466973,19.75,15.248838404623756,7.937441699236869,-6.0,8.65,0.9000000000000004,13420.25,,9711155.25,13448.855673431734
2022-03-15 19:25:00,13432.5,13438.5,13426.25,13434.75,1647390300,342,2022-03-15 19:25:00,2022-03-16,13360.784312991327,105.6728876378709,-2.7571478807998346,12.25,14.703595058328528,6.9033613902847115,2.25,7.45,-1.2000000000000002,,,4594684.5,13448.018439777856
2022-03-15 19:30:00,13434.75,13445.75,13433.25,13436.25,1647390600,328,2022-03-15 19:30:00,2022-03-16,13362.031679718742,103.15652224934183,-2.516365388529067,12.5,14.302941411359704,5.920932046596582,1.5,5.65,-1.7999999999999998,,,4407090.0,13447.38460591133
2022-03-15 19:35:00,13435.0,13435.5,13428.75,13431.75,1647390900,172,2022-03-15 19:35:00,2022-03-16,13363.184048649011,100.38927657747361,-2.767245671868224,6.75,12.92967933656703,5.435308038124476,-3.25,5.2,-0.4500000000000002,,,2310261.0,13446.955166081125
2022-03-15 19:40:00,13431.0,13435.5,13426.75,13429.5,1647391200,194,2022-03-15 19:40:00,2022-03-16,13364.2801800763,97.57572004517166,-2.813556532301945,8.75,12.169737639009389,4.719797485738208,-1.5,2.9,-2.3000000000000003,,,2605323.0,13446.430645910781
2022-03-15 19:45:00,13429.5,13433.5,13425.0,13425.75,1647391500,270,2022-03-15 19:45:00,2022-03-16,13365.296210157685,94.60596562894314,-2.9697544162285254,8.5,11.502512613734954,4.543470670149443,-3.75,2.45,-0.44999999999999973,,,3624952.5,13445.600468331846
2022-03-15 19:50:00,13426.25,13432.25,13422.0,13426.5,1647391800,364,2022-03-15 19:50:00,2022-03-16,13366.30784304764,91.8528609348165,-2.753104694126634,10.25,11.274783047601327,3.7628396392131807,0.25,2.05,-0.40000000000000036,,,4887246.0,13444.61985190409
2022-03-15 19:55:00,13427.0,13443.75,13427.0,13434.75,1647392100,334,2022-03-15 19:55:00,2022-03-16,13367.439118369166,89.88950259049791,-1.9633583443185927,16.75,12.27027703894654,4.487777886628966,7.75,3.3,1.25,,,4487206.5,13444.175814924569
2022-03-15 20:00:00,13435.25,13437.75,13430.0,13435.75,1647392400,229,2022-03-15 20:00:00,2022-03-16,13368.568223850667,88.07288447520472,-1.8166181152931955,7.75,11.448408486410806,3.762727361787336,0.5,2.75,-0.5499999999999998,,,3076786.75,13443.923690056186
2022-03-15 20:05:00,13436.25,13444.0,13430.25,13431.75,1647392700,238,2022-03-15 20:05:00,2022-03-16,13369.612550729169,85.99804965885481,-2.074834816349906,13.75,11.86687967069975,3.896776932371457,-4.5,3.35,0.6000000000000001,,,3196756.5,13443.556520086175
2022-03-15 20:10:00,13431.75,13434.75,13424.25,13434.5,1647393000,220,2022-03-15 20:10:00,2022-03-16,13370.685070551828,84.22340004200016,-1.7746496168546457,10.5,11.618356094208886,3.6882720355766465,2.75,3.15,-0.20000000000000018,,,2955590.0,13443.310874121564
2022-03-15 20:15:00,13433.25,13439.25,13430.75,13437.75,1647393300,228,2022-03-15 20:15:00,2022-03-16,13371.793581782376,82.76204149605005,-1.4613585459501195,8.5,11.05138225889818,3.8358589381990744,4.5,4.0,0.8500000000000001,,,3063807.0,13443.158831994244
2022-03-15 20:20:00,13437.75,13439.5,13433.25,13437.0,1647393600,234,2022-03-15 20:20:00,2022-03-16,13372.87137381903,81.27136827084358,-1.4906732252064643,6.25,10.178403666371239,3.2747936767083337,-0.75,2.6,-1.4,,,3144258.0,13442.990726700105
2022-03-15 20:25:00,13436.5,13437.75,13430.25,13431.0,1647393900,228,2022-03-15 20:25:00,2022-03-16,13373.832177557559,79.3430846045714,-1.9282836662721792,7.5,9.691421181576468,3.6793766445795457,-5.5,3.6,1.0,,,3062268.0,13442.680093171231
2022-03-15 20:30:00,13431.75,13435.5,13425.25,13428.0,1647394200,327,2022-03-15 20:30:00,2022-03-16,13374.727513465697,77.2574367589499,-2.0856478456215086,10.25,9.792980966744382,3.692217254655992,-3.75,3.45,-0.1499999999999999,,,4390956.0,13442.154195880807
2022-03-15 20:35:00,13429.0,13433.0,13425.0,13425.5,1647394500,262,2022-03-15 20:35:00,2022-03-16,13375.566728119156,75.0715035687014,-2.185933190248491,8.0,9.466984427336312,3.657268662900357,-3.5,3.6,0.1499999999999999,,,3517481.0,13441.689510117147
2022-03-15 20:40:00,13424.75,13433.0,13423.5,13425.75,1647394800,195,2022-03-15 20:40:00,2022-03-16,13376.396203687435,73.01408698821052,-2.05741658049088,9.5,9.47298725872971,3.174128906009383,1.0,2.9,-0.7000000000000002,,,2618021.25,13441.365232133541
2022-03-15 20:45:00,13425.0,13434.75,13422.25,13430.5,1647395100,214,2022-03-15 20:45:00,2022-03-16,13377.290481312435,71.42972152415888,-1.5843654640516434,12.5,10.023353211687944,3.5970145594622225,5.5,3.85,0.9500000000000002,13422.25,,2874127.0,13441.127946729259
2022-03-15 20:50:00,13430.75,13440.75,13429.5,13438.75,1647395400,314,2022-03-15 20:50:00,2022-03-16,13378.306341125453,70.5508365121899,-0.8788850119689755,11.25,10.246379900471954,4.397557366832728,8.0,4.35,0.49999999999999956,,,4219767.5,13441.054113517255
2022-03-15 20:55:00,13437.75,13449.5,13434.75,13448.0,1647395700,346,2022-03-15 20:55:00,2022-03-16,13379.458302429164,70.39010539688158,-0.16073111530832307,14.75,11.065219918567962,5.461637845590413,10.25,5.65,1.3000000000000007,,,4653008.0,13441.283894253753
2022-03-15 21:00:00,13448.75,13456.5,13446.0,13455.0,1647396000,520,2022-03-15 21:00:00,2022-03-16,13380.706925529508,70.7023429227704,0.31223752588881837,10.5,10.962452660646514,5.604976419119429,6.25,6.2,0.5499999999999998,,,6996600.0,13441.933532197832
2022-03-15 21:05:00,13453.75,13457.0,13446.75,13453.5,1647396300,285,2022-03-15 21:05:00,2022-03-16,13381.91011684307,70.77334614150318,0.07100321873278403,10.25,10.832915813256239,4.631344342915896,-0.25,6.05,-0.15000000000000036,,,3834247.5,13442.226185191761
2022-03-15 21:10:00,13454.25,13464.75,13454.0,13463.5,1647396600,455,2022-03-15 21:10:00,2022-03-16,13383.258709953101,71.53078165393484,0.7574355124316554,10.75,10.817840210846013,5.471099916931188,9.25,6.8,0.75,,,6125892.5,13443.052158887276
2022-03-15 21:15:00,13464.25,13466.0,13451.5,13454.25,1647396900,337,2022-03-15 21:15:00,2022-03-16,13384.432119705942,71.39374954514473,-0.13703210879010896,14.5,11.487323808874011,6.294536295670972,-10.0,7.2,0.40000000000000036,,,4534082.25,13443.365170869276
2022-03-15 21:20:00,13453.75,13455.0,13445.25,13451.0,1647397200,336,2022-03-15 21:20:00,2022-03-16,13385.532415247992,70.91965636169382,-0.4740931834509041,9.75,11.1714467527151,5.650075151003523,-2.75,5.7,-1.5,,,4519536.0,13443.572183666882
2022-03-15 21:25:00,13450.25,13461.75,13450.25,13461.0,1647397500,384,2022-03-15 21:25:00,2022-03-16,13386.779813343066,71.18369878531303,0.2640424236192018,11.5,11.2311837067669,6.577334214457427,10.75,6.6,0.8999999999999995,,,5169024.0,13444.096000313088
2022-03-15 21:30:00,13460.5,13461.25,13451.25,13452.75,1647397800,198,2022-03-15 21:30:00,2022-03-16,13387.870229651446,70.67938451037233,-0.5043142749406968,10.0,11.007332123718374,6.790546175465168,-7.75,8.1,1.5,,,2663644.5,13444.22807152767
2022-03-15 21:35:00,13452.75,13466.0,13450.5,13461.25,1647398100,338,2022-03-15 21:35:00,2022-03-16,13389.083118417537,70.7983842761396,0.11899976576727056,15.5,11.824180828496852,7.101355961744228,8.5,7.95,-0.14999999999999947,,,4549902.5,13444.660268930289
2022-03-15 21:40:00,13461.25,13474.75,13459.5,13466.25,1647398400,417,2022-03-15 21:40:00,2022-03-16,13390.358604063527,71.20582520896625,0.4074409328266455,15.25,12.447057041497423,6.719291241427095,5.0,6.95,-1.0,,13474.75,5615426.25,13445.316028115667
2022-03-15 21:45:00,13464.0,13472.25,13463.5,13468.5,1647398700,147,2022-03-15 21:45:00,2022-03-16,13391.650197384792,71.65734340146561,0.4515181924993641,8.75,11.774864852134256,6.315783742985805,4.5,7.3,0.34999999999999964,,,1979869.5,13445.561635197464
2022-03-15 21:50:00,13468.5,13469.0,13458.5,13460.75,1647399000,211,2022-03-15 21:50:00,2022-03-16,13392.792342882563,71.36136849874329,-0.2959749027223211,10.5,11.5430712426553,6.576550335170204,-7.75,6.7,-0.5999999999999996,,,2840218.25,13445.789131823667
2022-03-15 21:55:00,13459.25,13460.25,13451.0,13455.75,1647399300,298,2022-03-15 21:55:00,2022-03-16,13393.832965314257,70.60582179370324,-0.7555467050400466,9.25,11.126149198536154,6.01717754695744,-3.5,5.85,-0.8500000000000005,,,4009813.5,13445.995481404241
2022-03-15 22:00:00,13456.25,13462.5,13453.0,13455.25,1647399600,180,2022-03-15 22:00:00,2022-03-16,13394.848122912368,69.78950621721754,-0.8163155764857066,9.5,10.830485707893217,5.104963447510633,-1.0,4.35,-1.5,,,2421945.0,13446.109852385856
2022-03-15 22:05:00,13454.0,13456.5,13442.0,13444.0,1647399900,363,2022-03-15 22:05:00,2022-03-16,13395.660550632825,68.07350166921412,-1.7160045480034114,14.5,11.497670124639905,5.99497009341779,-10.0,5.35,1.0,13442.0,,4880172.0,13446.058547695606
2022-03-15 22:10:00,13446.0,13451.25,13444.5,13448.75,1647400200,168,2022-03-15 22:10:00,2022-03-16,13396.538062192612,66.804576560268,-1.2689251089461209,6.75,10.634457374705377,5.404975530978192,2.75,5.0,-0.34999999999999964,,,2259390.0,13446.08850026497
2022-03-15 22:15:00,13448.75,13460.5,13444.5,13460.5,1647400500,240,2022-03-15 22:15:00,2022-03-16,13397.595284305131,66.49258769103609,-0.3119888692319108,16.0,11.610010579304399,6.558616343527612,11.75,5.8,0.7999999999999998,,,3230520.0,13446.314032342201
2022-03-15 22:20:00,13459.5,13467.0,13454.5,13465.75,1647400800,286,2022-03-15 22:20:00,2022-03-16,13398.721808531493,66.5354359932338,0.04284830219771152,12.5,11.77182683761269,6.502504281068046,6.25,6.35,0.5499999999999998,,,3851204.5,13446.669856612469
2022-03-15 22:25:00,13466.25,13479.0,13462.5,13463.25,1647401100,560,2022-03-15 22:25:00,2022-03-16,13399.788390208658,66.28952989708247,-0.2459060961513302,16.5,12.631494685319472,5.865685320873856,-3.0,6.75,0.40000000000000036,,13479.0,7539420.0,13447.24363490298
2022-03-15 22:30:00,13464.75,13466.5,13456.5,13457.5,1647401400,230,2022-03-15 22:30:00,2022-03-16,13400.7423011143,65.52698341617187,-0.7625464809106006,10.0,12.153041106170477,6.117378898896791,-7.25,6.2,-0.5499999999999998,,,3095225.0,13447.387368998294
2022-03-15 22:35:00,13457.25,13470.75,13456.25,13467.75,1647401700,227,2022-03-15 22:35:00,2022-03-16,13401.849866385139,65.55683543206703,0.029852015895158956,14.5,12.579760905048571,6.914219099097375,10.5,7.75,1.5499999999999998,,,3057179.25,13447.66516918084
2022-03-15 22:40:00,13467.5,13467.5,13454.0,13455.0,1647402000,172,2022-03-15 22:40:00,2022-03-16,13402.728380990344,64.49401811827417,-1.0628173137928627,13.5,12.74707710413065,7.929815626534216,-12.5,7.9,0.15000000000000036,,,2314260.0,13447.740214740348
2022-03-15 22:45:00,13454.75,13463.0,13453.0,13458.25,1647402300,226,2022-03-15 22:45:00,2022-03-16,13403.646093701247,63.70280917271247,-0.7912089455616993,10.0,12.24760853974326,7.124394603527995,3.5,7.35,-0.5500000000000007,,,3041564.5,13447.87962962963
2022-03-15 22:50:00,13457.5,13457.5,13450.25,13450.5,1647402600,180,2022-03-15 22:50:00,2022-03-16,13404.420538433458,62.29294136421882,-1.409867808493651,7.25,11.338952441608122,7.101777402886541,-7.0,8.15,0.8000000000000007,,,2421090.0,13447.907025033397
2022-03-15 22:55:00,13451.25,13463.0,13451.25,13457.0,1647402900,193,2022-03-15 22:55:00,2022-03-16,13405.289620442823,61.44633641965544,-0.8466049445633814,11.75,11.413688361315735,6.855999693270807,5.75,7.85,-0.3000000000000007,,,2597201.0,13448.007825962091
2022-03-15 23:00:00,13456.5,13462.0,13456.5,13460.25,1647403200,88,2022-03-15 23:00:00,2022-03-16,13406.198056468562,60.854784988598055,-0.5915514310573826,5.5,10.338472295621965,6.2912724763124785,3.75,6.5,-1.3499999999999996,,,1184502.0,13448.069393644988
2022-03-15 23:05:00,13460.25,13466.0,13457.5,13461.75,1647403500,176,2022-03-15 23:05:00,2022-03-16,13407.11627041123,60.35710055661179,-0.497684431986265,8.5,10.00420460550888,5.420132026073846,1.5,4.3,-2.2,,,2369268.0,13448.205626909585
2022-03-15 23:10:00,13461.75,13468.0,13461.25,13463.25,1647403800,106,2022-03-15 23:10:00,2022-03-16,13408.044100652367,59.94500445989349,-0.41209609671830094,6.75,9.412531040870903,4.707380748605874,1.5,3.9,-0.3999999999999999,,,1427104.5,13448.295317772778
2022-03-15 23:15:00,13463.0,13463.25,13457.5,13459.0,1647404100,117,2022-03-15 23:15:00,2022-03-16,13408.886346922576,59.158496349295916,-0.7865081105975733,5.75,8.746616306167102,4.57876606704117,-4.0,3.3,-0.6000000000000001,,,1574703.0,13448.365298653405
2022-03-15 23:20:00,13459.0,13460.25,13452.25,13455.5,1647404400,175,2022-03-15 23:20:00,2022-03-16,13409.656820527161,58.093270999179325,-1.0652253501165916,8.0,8.610867886863993,4.382626782124594,-3.5,2.85,-0.44999999999999973,,,2354712.5,13448.4343874502
2022-03-15 23:25:00,13455.0,13457.75,13452.75,13455.0,1647404700,95,2022-03-15 23:25:00,2022-03-16,13410.406294568034,57.01330575380223,-1.079965245377096,5.0,7.954346452888721,3.5857855490110313,0.0,2.1,-0.75,,,1278225.0,13448.468720757417
2022-03-15 23:30:00,13454.5,13455.75,13451.0,13453.0,1647405000,126,2022-03-15 23:30:00,2022-03-16,13411.110322756993,55.803415472938624,-1.209890280863604,4.75,7.371738006908954,3.2065518128272075,-1.5,2.1,0.0,13451.0,,1695078.0,13448.499931667851
2022-03-15 23:35:00,13453.25,13460.75,13453.0,13458.0,1647405300,96,2022-03-15 23:35:00,2022-03-16,13411.885358744481,55.02831353554506,-0.7751019373935648,7.75,7.44051291474369,3.4871787559495333,4.75,2.75,0.6499999999999999,,,1291968.0,13448.549526891076
