time,open,high,low,close,Plot,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA
2022-01-16T18:46:00-06:00,4650.75,4651.5,4650.25,4650.75,4658.403964409939,4650.819376051652,4650.741745077115,4653.858512352385,4650.8,4652.694729533094,4648.905270466907,4653.64209429964,4647.95790570036,198,146.7
2022-01-16T18:47:00-06:00,4651,4651.75,4650.25,4651,4658.372718514316,4650.879584034435,4650.78870051764,4653.764790635913,4650.825,4652.716428032095,4648.933571967905,4653.662142048142,4647.987857951857,119,145.6
2022-01-16T18:48:00-06:00,4650.5,4651,4649.75,4649.75,4658.333618630808,4650.503056022956,4650.599845878069,4653.633158156047,4650.7375,4652.657623690207,4648.817376309793,4653.617685535311,4647.85731446469,135,148.85
2022-01-16T18:49:00-06:00,4650,4650.5,4649.75,4650.25,4658.323542371687,4650.418704015304,4650.536237536601,4653.522234937816,4650.725,4652.654378137231,4648.79562186277,4653.6190672058465,4647.830932794154,35,146.5
2022-01-16T18:50:00-06:00,4650,4651.5,4650,4650.5,4658.303620818977,4650.445802676869,4650.529648893583,4653.423145267724,4650.6875,4652.603713714594,4648.771286285406,4653.561820571892,4647.813179428108,74,137
2022-01-16T18:51:00-06:00,4650.25,4651,4650,4650.5,4658.276552445021,4650.463868451246,4650.524258185658,4653.3273044392745,4650.6625,4652.574795736675,4648.750204263326,4653.530943605012,4647.794056394989,99,137.45
2022-01-16T18:52:00-06:00,4650.75,4651.25,4650.75,4651.25,4658.267993584135,4650.725912300831,4650.656211242811,4653.259196097003,4650.65,4652.543409629015,4648.756590370985,4653.490114443522,4647.809885556478,34,129
2022-01-16T18:53:00-06:00,4651.25,4652,4651,4651.25,4658.246720625174,4650.9006082005535,4650.764172835027,4653.193320815134,4650.6625,4652.56824788297,4648.75675211703,4653.521121824455,4647.803878175546,89,127.4
2022-01-16T18:54:00-06:00,4651,4651,4650.5,4650.75,4658.2253356988795,4650.850405467036,4650.761595955932,4653.113211935949,4650.6375,4652.524793035169,4648.750206964831,4653.468439552753,4647.806560447247,82,127
2022-01-16T18:55:00-06:00,4650.75,4652.75,4650.5,4651.5,4658.182635144477,4651.0669369780235,4650.895851236672,4653.0603197413275,4650.6,4652.384656826251,4648.81534317375,4653.276985239377,4647.923014760624,186,128.7
2022-01-16T18:56:00-06:00,4651.75,4654.25,4651.75,4652.75,4658.133946305047,4651.627957985349,4651.23296919364,4653.050145323579,4650.7,4652.716184518469,4648.6838154815305,4653.724276777704,4647.675723222295,270,130.4
2022-01-16T18:57:00-06:00,4653,4653,4650.75,4652,4658.085151020963,4651.751971990233,4651.372429340251,4653.015714329364,4650.725,4652.792002659274,4648.657997340727,4653.825503988911,4647.62449601109,231,136.8
2022-01-16T18:58:00-06:00,4651.75,4651.75,4651,4651.25,4658.074615262843,4651.584647993489,4651.3501694602055,4652.95782205627,4650.7375,4652.814005474516,4648.660994525484,4653.852258211774,4647.622741788226,46,136.4
2022-01-16T18:59:00-06:00,4651,4651,4650,4650.75,4658.0455047194255,4651.306431995659,4651.241047740168,4652.885434447868,4650.8875,4652.448549331539,4649.326450668461,4653.229073997308,4648.545926002692,115,128.5
2022-01-16T19:00:00-06:00,4650.5,4651,4650,4650.75,4658.026139440307,4651.120954663773,4651.151766332865,4652.815420203676,4650.9375,4652.411228265319,4649.463771734681,4653.148092397979,4648.726907602021,77,121.3
2022-01-16T19:01:00-06:00,4650.5,4650.5,4648.75,4650,4657.947126993135,4650.747303109182,4650.942354272344,4652.723111344539,4650.9625,4652.352419069682,4649.572580930318,4653.047378604522,4648.877621395477,286,129.05
2022-01-16T19:02:00-06:00,4649.75,4649.75,4648,4648.25,4657.877027773176,4649.9148687394545,4650.452835313737,4652.5764519561935,4650.85,4652.669340536427,4649.030659463574,4653.579010804639,4648.120989195361,228,134.25
2022-01-16T19:03:00-06:00,4648.25,4648.25,4646.5,4647.25,4657.788701817784,4649.026579159637,4649.87050162033,4652.401814187138,4650.6625,4653.0618488686405,4648.26315113136,4654.26152330296,4647.063476697041,255,140.5
2022-01-16T19:04:00-06:00,4647.25,4647.75,4646.75,4647.25,4657.717861493616,4648.434386106424,4649.39404678027,4652.2329022465765,4650.425,4653.164069181806,4647.685930818195,4654.5336037727075,4646.316396227293,206,144.35
2022-01-16T19:05:00-06:00,4647.5,4648.75,4647.25,4647.25,4657.660942941189,4648.039590737616,4649.004220092948,4652.069528402427,4650.25,4653.311862178479,4647.188137821521,4654.842793267719,4645.657206732281,176,147.05
2022-01-16T19:06:00-06:00,4647,4649,4646.75,4648.75,4657.609778200867,4648.276393825077,4648.957998257867,4651.960691405626,4650.15,4653.270096154657,4647.029903845342,4654.830144231985,4645.469855768014,167,145.5
2022-01-16T19:07:00-06:00,4649,4649,4648.25,4648.75,4657.5853151616575,4648.434262550051,4648.9201803928,4651.855422834949,4650.0375,4653.188987742395,4646.886012257606,4654.764731613593,4645.310268386408,85,143.8
